time,rate,err
776084814.304117,3.748608,1.0977747
776084824.304117,3.981942,1.0981033
776084834.304117,3.748608,1.0977747
776084844.304117,5.3917313,1.164627
776084854.304117,3.8652172,1.0979364
776084864.304117,1.898383,1.0250838
776084874.304117,3.0513651,1.0624553
776084884.304117,3.5157351,1.0974665
776084894.304117,2.1280787,1.0615547
776084904.304117,2.0131748,1.0251714
776084914.304117,2.2430944,1.0616494
776084924.304117,4.3328114,1.0986345
776084934.304117,3.5157351,1.0974665
776084944.304117,3.0513651,1.0624553
776084954.304117,3.399471,1.09732
776084964.304117,2.1280787,1.0615547
776084974.304117,2.4734638,1.0618541
776084984.304117,4.215739,1.0984523
776084994.304117,2.9355578,1.0623248
776085004.304117,4.0987825,1.0982752
776085014.304117,3.748608,1.0977747
776085024.304117,2.4734638,1.0618541
776085034.304117,2.4734638,1.0618541
776085044.304117,3.632114,1.0976181
776085054.304117,3.399471,1.09732
776085064.304117,2.358223,1.0617492
776085074.304117,2.9355578,1.0623248
776085084.304117,2.5888176,1.061964
776085094.304117,1.898383,1.0250838
776085104.304117,2.0131748,1.0251714
776085114.304117,2.0131748,1.0251714
776085124.304117,5.0376997,1.1639928
776085134.304117,4.0987825,1.0982752
776085144.304117,3.1672862,1.062591
776085154.304117,3.1672862,1.062591
776085164.304117,2.7042844,1.0620792
776085174.304117,2.9355578,1.0623248
776085184.304117,3.2833214,1.0971785
776085194.304117,2.8198643,1.0621994
776085204.304117,2.5888176,1.061964
776085214.304117,2.7042844,1.0620792
776085224.304117,4.215739,1.0984523
776085234.304117,2.0131748,1.0251714
776085244.304117,4.215739,1.0984523
776085254.304117,1.5546771,1.0248522
776085264.304117,3.399471,1.09732
776085274.304117,1.5546771,1.0248522
776085284.304117,3.0513651,1.0624553
776085294.304117,3.8652172,1.0979364
776085304.304117,2.5888176,1.061964
776085314.304117,4.802268,1.1635946
776085324.304117,3.399471,1.09732
776085334.304117,5.155592,1.1641992
776085344.304117,2.8198643,1.0621994
776085354.304117,3.748608,1.0977747
776085364.304117,3.1672862,1.062591
776085374.304117,2.9355578,1.0623248
776085384.304117,3.1672862,1.062591
776085394.304117,3.1672862,1.062591
776085404.304117,3.1672862,1.062591
776085414.304117,1.783703,1.0250014
776085424.304117,3.8652172,1.0979364
776085434.304117,2.1280787,1.0615547
776085444.304117,4.567306,1.1632161
776085454.304117,3.1672862,1.062591
776085464.304117,2.5888176,1.061964
776085474.304117,2.4734638,1.0618541
776085484.304117,3.632114,1.0976181
776085494.304117,4.215739,1.0984523
776085504.304117,2.4734638,1.0618541
776085514.304117,3.0513651,1.0624553
776085524.304117,4.215739,1.0984523
776085534.304117,3.981942,1.0981033
776085544.304117,2.7042844,1.0620792
776085554.304117,2.1280787,1.0615547
776085564.304117,2.0131748,1.0251714
776085574.304117,4.215739,1.0984523
776085584.304117,3.0513651,1.0624553
776085594.304117,2.2430944,1.0616494
776085604.304117,3.5157351,1.0974665
776085614.304117,3.1672862,1.062591
776085624.304117,2.7042844,1.0620792
776085634.304117,2.2430944,1.0616494
776085644.304117,1.898383,1.0250838
776085654.304117,4.0987825,1.0982752
776085664.304117,3.2833214,1.0971785
776085674.304117,3.399471,1.09732
776085684.304117,2.358223,1.0617492
776085694.304117,4.802268,1.1635946
776085704.304117,2.7042844,1.0620792
776085714.304117,2.9355578,1.0623248
776085724.304117,2.358223,1.0617492
776085734.304117,3.1672862,1.062591
776085744.304117,3.981942,1.0981033
776085754.304117,3.748608,1.0977747
776085764.304117,2.8198643,1.0621994
776085774.304117,2.358223,1.0617492
776085784.304117,2.7042844,1.0620792
776085794.304117,2.5888176,1.061964
776085804.304117,3.2833214,1.0971785
776085814.304117,3.399471,1.09732
776085824.304117,3.399471,1.09732
776085834.304117,3.0513651,1.0624553
776085844.304117,2.0131748,1.0251714
776085854.304117,2.358223,1.0617492
776085864.304117,2.8198643,1.0621994
776085874.304117,3.981942,1.0981033
776085884.304117,2.0131748,1.0251714
776085894.304117,4.6847286,1.1634029
776085904.304117,3.2833214,1.0971785
776085914.304117,2.1280787,1.0615547
776085924.304117,2.9355578,1.0623248
776085934.304117,1.898383,1.0250838
776085944.304117,4.0987825,1.0982752
776085954.304117,3.0513651,1.0624553
776085964.304117,3.399471,1.09732
776085974.304117,2.8198643,1.0621994
776085984.304117,3.2833214,1.0971785
776085994.304117,2.1280787,1.0615547
776086004.304117,2.7042844,1.0620792
776086014.304117,2.2430944,1.0616494
776086024.304117,5.2736025,1.1644106
776086034.304117,4.802268,1.1635946
776086044.304117,3.5157351,1.0974665
776086054.304117,3.632114,1.0976181
776086064.304117,2.0131748,1.0251714
776086074.304117,3.2833214,1.0971785
776086084.304117,2.8198643,1.0621994
776086094.304117,1.440331,1.0247853
776086104.304117,3.5157351,1.0974665
776086114.304117,4.3328114,1.0986345
776086124.304117,4.0987825,1.0982752
776086134.304117,2.7042844,1.0620792
776086144.304117,3.748608,1.0977747
776086154.304117,3.5157351,1.0974665
776086164.304117,3.8652172,1.0979364
776086174.304117,4.919925,1.1637912
776086184.304117,3.5157351,1.0974665
776086194.304117,3.2833214,1.0971785
776086204.304117,2.358223,1.0617492
776086214.304117,3.5157351,1.0974665
776086224.304117,3.0513651,1.0624553
776086234.304117,3.2833214,1.0971785
776086244.304117,3.1672862,1.062591
776086254.304117,2.2430944,1.0616494
776086264.304117,4.567306,1.1632161
776086274.304117,3.399471,1.09732
776086284.304117,2.7042844,1.0620792
776086294.304117,3.748608,1.0977747
776086304.304117,1.440331,1.0247853
776086314.304117,2.358223,1.0617492
776086324.304117,2.8198643,1.0621994
776086334.304117,5.155592,1.1641992
776086344.304117,2.9355578,1.0623248
776086354.304117,3.0513651,1.0624553
776086364.304117,2.8198643,1.0621994
776086374.304117,3.632114,1.0976181
776086384.304117,2.8198643,1.0621994
776086394.304117,2.7042844,1.0620792
776086404.304117,2.8198643,1.0621994
776086414.304117,4.6847286,1.1634029
776086424.304117,2.358223,1.0617492
776086434.304117,1.898383,1.0250838
776086444.304117,3.5157351,1.0974665
776086454.304117,2.8198643,1.0621994
776086464.304117,3.632114,1.0976181
776086474.304117,3.0513651,1.0624553
776086484.304117,3.632114,1.0976181
776086494.304117,2.8198643,1.0621994
776086504.304117,3.8652172,1.0979364
776086514.304117,3.748608,1.0977747
776086524.304117,3.5157351,1.0974665
776086534.304117,1.898383,1.0250838
776086544.304117,4.567306,1.1632161
776086554.304117,3.5157351,1.0974665
776086564.304117,2.2430944,1.0616494
776086574.304117,3.0513651,1.0624553
776086584.304117,2.9355578,1.0623248
776086594.304117,2.5888176,1.061964
776086604.304117,3.632114,1.0976181
776086614.304117,5.2736025,1.1644106
776086624.304117,3.8652172,1.0979364
776086634.304117,2.8198643,1.0621994
776086644.304117,3.2833214,1.0971785
776086654.304117,3.5157351,1.0974665
776086664.304117,2.7042844,1.0620792
776086674.304117,2.7042844,1.0620792
776086684.304117,3.0513651,1.0624553
776086694.304117,3.399471,1.09732
776086704.304117,3.5157351,1.0974665
776086714.304117,1.783703,1.0250014
776086724.304117,1.898383,1.0250838
776086734.304117,3.748608,1.0977747
776086744.304117,2.1280787,1.0615547
776086754.304117,2.4734638,1.0618541
776086764.304117,1.6691344,1.0249242
776086774.304117,3.5157351,1.0974665
776086784.304117,3.632114,1.0976181
776086794.304117,4.4500003,1.1630343
776086804.304117,1.6691344,1.0249242
776086814.304117,3.632114,1.0976181
776086824.304117,2.2430944,1.0616494
776086834.304117,2.5888176,1.061964
776086844.304117,2.7042844,1.0620792
776086854.304117,2.9355578,1.0623248
776086864.304117,3.8652172,1.0979364
776086874.304117,2.358223,1.0617492
776086884.304117,1.783703,1.0250014
776086894.304117,2.2430944,1.0616494
776086904.304117,3.2833214,1.0971785
776086914.304117,1.898383,1.0250838
776086924.304117,3.0513651,1.0624553
776086934.304117,2.8198643,1.0621994
776086944.304117,3.1672862,1.062591
776086954.304117,3.0513651,1.0624553
776086964.304117,1.6691344,1.0249242
776086974.304117,3.8652172,1.0979364
776086984.304117,4.0987825,1.0982752
776086994.304117,2.8198643,1.0621994
776087004.304117,0.8702598,0.98615175
776087014.304117,2.7042844,1.0620792
776087024.304117,1.5546771,1.0248522
776087034.304117,2.9355578,1.0623248
776087044.304117,2.9355578,1.0623248
776087054.304117,3.632114,1.0976181
776087064.304117,3.632114,1.0976181
776087074.304117,4.567306,1.1632161
776087084.304117,3.399471,1.09732
776087094.304117,3.0513651,1.0624553
776087104.304117,1.898383,1.0250838
776087114.304117,4.0987825,1.0982752
776087124.304117,1.898383,1.0250838
776087134.304117,3.748608,1.0977747
776087144.304117,2.7042844,1.0620792
776087154.304117,3.8652172,1.0979364
776087164.304117,3.0513651,1.0624553
776087174.304117,3.632114,1.0976181
776087184.304117,1.898383,1.0250838
776087194.304117,1.898383,1.0250838
776087204.304117,1.5546771,1.0248522
776087214.304117,3.1672862,1.062591
776087224.304117,3.0513651,1.0624553
776087234.304117,1.3260958,1.0247236
776087244.304117,4.3328114,1.0986345
776087254.304117,2.5888176,1.061964
776087264.304117,2.7042844,1.0620792
776087274.304117,2.8198643,1.0621994
776087284.304117,2.5888176,1.061964
776087294.304117,3.399471,1.09732
776087304.304117,3.748608,1.0977747
776087314.304117,2.7042844,1.0620792
776087324.304117,3.2833214,1.0971785
776087334.304117,2.8198643,1.0621994
776087344.304117,3.1672862,1.062591
776087354.304117,2.8198643,1.0621994
776087364.304117,3.1672862,1.062591
776087374.304117,2.9355578,1.0623248
776087384.304117,2.2430944,1.0616494
776087394.304117,2.5888176,1.061964
776087404.304117,2.5888176,1.061964
776087414.304117,7.86154,1.2290777
776087732.37443,2.6959617,1.0636399
776087742.37443,4.671867,1.1653731
776087752.37443,3.2737525,1.0988803
776087762.37443,2.8112981,1.0637592
776087772.37443,2.9267454,1.0638838
776087782.37443,2.9267454,1.0638838
776087792.37443,4.204023,1.1001457
776087802.37443,3.389644,1.0990208
776087812.37443,1.7772257,1.02642
776087822.37443,2.9267454,1.0638838
776087832.37443,3.9707808,1.099799
776087842.37443,2.4656196,1.0634162
776087852.37443,3.6217623,1.099317
776087862.37443,3.7379894,1.0994726
776087872.37443,2.5807354,1.0635256
776087882.37443,2.6959617,1.0636399
776087892.37443,3.2737525,1.0988803
776087902.37443,4.7891126,1.1655635
776087912.37443,3.0423033,1.0640135
776087922.37443,1.4344996,1.0262054
776087932.37443,3.6217623,1.099317
776087942.37443,3.1579723,1.0641483
776087952.37443,3.5056472,1.0991664
776087962.37443,2.0062532,1.0265888
776087972.37443,1.8916849,1.0265018
776087982.37443,3.6217623,1.099317
776087992.37443,3.7379894,1.0994726
776088002.37443,1.6628752,1.0263433
776088012.37443,2.2357173,1.063213
776088022.37443,1.7772257,1.02642
776088032.37443,2.4656196,1.0634162
776088042.37443,3.0423033,1.0640135
776088052.37443,4.204023,1.1001457
776088062.37443,2.1209304,1.0631189
776088072.37443,2.9267454,1.0638838
776088082.37443,2.8112981,1.0637592
776088092.37443,3.0423033,1.0640135
776088102.37443,3.2737525,1.0988803
776088112.37443,3.5056472,1.0991664
776088122.37443,3.389644,1.0990208
776088132.37443,2.9267454,1.0638838
776088142.37443,4.671867,1.1653731
776088152.37443,3.389644,1.0990208
776088162.37443,2.3506136,1.063312
776088172.37443,3.7379894,1.0994726
776088182.37443,4.0873456,1.0999697
776088192.37443,2.6959617,1.0636399
776088202.37443,4.0873456,1.0999697
776088212.37443,3.0423033,1.0640135
776088222.37443,3.5056472,1.0991664
776088232.37443,2.8112981,1.0637592
776088242.37443,2.5807354,1.0635256
776088252.37443,2.2357173,1.063213
776088262.37443,4.437718,1.165007
776088272.37443,3.389644,1.0990208
776088282.37443,3.8543289,1.0996332
776088292.37443,2.5807354,1.0635256
776088302.37443,1.6628752,1.0263433
776088312.37443,3.7379894,1.0994726
776088322.37443,1.5486332,1.0262718
776088332.37443,1.8916849,1.0265018
776088342.37443,4.437718,1.165007
776088352.37443,3.5056472,1.0991664
776088362.37443,2.6959617,1.0636399
776088372.37443,2.9267454,1.0638838
776088382.37443,2.9267454,1.0638838
776088392.37443,2.3506136,1.063312
776088402.37443,3.7379894,1.0994726
776088412.37443,2.5807354,1.0635256
776088422.37443,3.8543289,1.0996332
776088432.37443,2.5807354,1.0635256
776088442.37443,3.0423033,1.0640135
776088452.37443,3.6217623,1.099317
776088462.37443,2.4656196,1.0634162
776088472.37443,2.4656196,1.0634162
776088482.37443,2.8112981,1.0637592
776088492.37443,3.5056472,1.0991664
776088502.37443,4.437718,1.165007
776088512.37443,3.5056472,1.0991664
776088522.37443,2.5807354,1.0635256
776088532.37443,3.0423033,1.0640135
776088542.37443,2.2357173,1.063213
776088552.37443,2.4656196,1.0634162
776088562.37443,2.5807354,1.0635256
776088572.37443,4.204023,1.1001457
776088582.37443,1.4344996,1.0262054
776088592.37443,2.5807354,1.0635256
776088602.37443,2.4656196,1.0634162
776088612.37443,1.8916849,1.0265018
776088622.37443,2.8112981,1.0637592
776088632.37443,2.9267454,1.0638838
776088642.37443,3.2737525,1.0988803
776088652.37443,2.9267454,1.0638838
776088662.37443,2.9267454,1.0638838
776088672.37443,1.4344996,1.0262054
776088682.37443,2.4656196,1.0634162
776088692.37443,1.8916849,1.0265018
776088702.37443,4.204023,1.1001457
776088712.37443,2.9267454,1.0638838
776088722.37443,2.4656196,1.0634162
776088732.37443,3.0423033,1.0640135
776088742.37443,3.1579723,1.0641483
776088752.37443,1.3204743,1.0261443
776088762.37443,2.1209304,1.0631189
776088772.37443,3.389644,1.0990208
776088782.37443,2.4656196,1.0634162
776088792.37443,2.9267454,1.0638838
776088802.37443,2.5807354,1.0635256
776088812.37443,3.0423033,1.0640135
776088822.37443,2.4656196,1.0634162
776088832.37443,3.389644,1.0990208
776088842.37443,3.0423033,1.0640135
776088852.37443,4.437718,1.165007
776088862.37443,3.9707808,1.099799
776088872.37443,2.2357173,1.063213
776088882.37443,3.389644,1.0990208
776088892.37443,2.4656196,1.0634162
776088902.37443,2.9267454,1.0638838
776088912.37443,2.4656196,1.0634162
776088922.37443,2.0062532,1.0265888
776088932.37443,4.204023,1.1001457
776088942.37443,2.1209304,1.0631189
776088952.37443,1.6628752,1.0263433
776088962.37443,3.9707808,1.099799
776088972.37443,3.6217623,1.099317
776088982.37443,1.8916849,1.0265018
776088992.37443,2.3506136,1.063312
776089002.37443,3.7379894,1.0994726
776089012.37443,1.5486332,1.0262718
776089022.37443,3.6217623,1.099317
776089032.37443,2.4656196,1.0634162
776089042.37443,3.9707808,1.099799
776089052.37443,2.5807354,1.0635256
776089062.37443,2.4656196,1.0634162
776089072.37443,2.0062532,1.0265888
776089082.37443,2.8112981,1.0637592
776089092.37443,2.9267454,1.0638838
776089102.37443,1.7772257,1.02642
776089112.37443,2.2357173,1.063213
776089122.37443,3.0423033,1.0640135
776089132.37443,2.9267454,1.0638838
776089142.37443,1.7772257,1.02642
776089152.37443,2.6959617,1.0636399
776089162.37443,3.1579723,1.0641483
776089172.37443,3.2737525,1.0988803
776089182.37443,3.389644,1.0990208
776089192.37443,3.8543289,1.0996332
776089202.37443,2.8112981,1.0637592
776089212.37443,2.2357173,1.063213
776089222.37443,1.5486332,1.0262718
776089232.37443,4.3208137,1.1003267
776089242.37443,3.2737525,1.0988803
776089252.37443,2.8112981,1.0637592
776089262.37443,2.2357173,1.063213
776089272.37443,2.8112981,1.0637592
776089282.37443,3.5056472,1.0991664
776089292.37443,2.9267454,1.0638838
776089302.37443,2.2357173,1.063213
776089312.37443,2.6959617,1.0636399
776089322.37443,3.0423033,1.0640135
776089332.37443,3.389644,1.0990208
776089342.37443,4.0873456,1.0999697
776089352.37443,4.437718,1.165007
776089362.37443,4.5547357,1.1651876
776089372.37443,3.6217623,1.099317
776089382.37443,1.7772257,1.02642
776089392.37443,2.2357173,1.063213
776089402.37443,2.5807354,1.0635256
776089412.37443,3.0423033,1.0640135
776089422.37443,2.8112981,1.0637592
776089432.37443,4.7891126,1.1655635
776089442.37443,3.8543289,1.0996332
776089452.37443,3.389644,1.0990208
776089462.37443,1.5486332,1.0262718
776089472.37443,3.8543289,1.0996332
776089482.37443,3.0423033,1.0640135
776089492.37443,3.7379894,1.0994726
776089502.37443,2.6959617,1.0636399
776089512.37443,1.6628752,1.0263433
776089522.37443,4.437718,1.165007
776089532.37443,2.9267454,1.0638838
776089542.37443,2.5807354,1.0635256
776089552.37443,2.6959617,1.0636399
776089562.37443,3.1579723,1.0641483
776089572.37443,3.8543289,1.0996332
776089582.37443,3.389644,1.0990208
776089592.37443,2.2357173,1.063213
776089602.37443,3.389644,1.0990208
776089612.37443,2.4656196,1.0634162
776089622.37443,3.1579723,1.0641483
776089632.37443,1.6628752,1.0263433
776089642.37443,1.7772257,1.02642
776089652.37443,3.0423033,1.0640135
776089662.37443,2.9267454,1.0638838
776089672.37443,2.3506136,1.063312
776089682.37443,2.3506136,1.063312
776089692.37443,3.7379894,1.0994726
776089702.37443,2.9267454,1.0638838
776089712.37443,4.437718,1.165007
776089722.37443,0.9790449,1.0259912
776089732.37443,3.389644,1.0990208
776089742.37443,2.4656196,1.0634162
776089752.37443,2.9267454,1.0638838
776089762.37443,3.1579723,1.0641483
776089772.37443,3.7379894,1.0994726
776089782.37443,4.3208137,1.1003267
776089792.37443,2.5807354,1.0635256
776089802.37443,3.8543289,1.0996332
776089812.37443,3.6217623,1.099317
776089822.37443,2.6959617,1.0636399
776089832.37443,3.5056472,1.0991664
776089842.37443,2.5807354,1.0635256
776089852.37443,2.1209304,1.0631189
776089862.37443,2.6959617,1.0636399
776089872.37443,2.4656196,1.0634162
776089882.37443,1.3204743,1.0261443
776089892.37443,3.7379894,1.0994726
776089902.37443,4.204023,1.1001457
776089912.37443,5.1415358,1.1661639
776089922.37443,3.9707808,1.099799
776089932.37443,2.3506136,1.063312
776089942.37443,4.437718,1.165007
776089952.37443,1.8916849,1.0265018
776089962.37443,1.0927471,1.0260371
776089972.37443,3.5056472,1.0991664
776089982.37443,3.389644,1.0990208
776089992.37443,3.389644,1.0990208
776090002.37443,3.2737525,1.0988803
776090012.37443,2.6959617,1.0636399
776090022.37443,4.5547357,1.1651876
776090032.37443,2.1209304,1.0631189
776090042.37443,3.1579723,1.0641483
776090052.37443,3.1579723,1.0641483
776090062.37443,3.8543289,1.0996332
776090072.37443,0.75196254,0.9873891
776090082.37443,2.5807354,1.0635256
776090092.37443,3.1579723,1.0641483
776090102.37443,3.9707808,1.099799
776090112.37443,2.9267454,1.0638838
776090122.37443,3.1579723,1.0641483
776090132.37443,4.0873456,1.0999697
776090142.37443,2.5807354,1.0635256
776090152.37443,1.7772257,1.02642
776090162.37443,0.86545014,0.9874263
776090172.37443,2.2357173,1.063213
776090182.37443,2.9267454,1.0638838
776090192.37443,5.494993,1.1668085
776090202.37443,2.5807354,1.0635256
776090212.37443,2.4656196,1.0634162
776090222.37443,3.2737525,1.0988803
776090232.37443,3.8543289,1.0996332
776090242.37443,4.5547357,1.1651876
776090252.37443,3.1579723,1.0641483
776090262.37443,8.602565,1.2612705
776090272.37443,5.7312093,1.1974918
776090282.37443,4.204023,1.1001457
776090292.37443,3.389644,1.0990208
776090302.37443,3.9707808,1.099799
776090312.37443,4.3208137,1.1003267
776090322.37443,2.9267454,1.0638838
776090332.37443,4.204023,1.1001457
776090342.37443,4.3208137,1.1003267
776090352.37443,3.5056472,1.0991664
776090362.37443,4.3208137,1.1003267
776090372.37443,2.3506136,1.063312
776090382.37443,2.4656196,1.0634162
776090392.37443,4.3208137,1.1003267
776090402.37443,3.2737525,1.0988803
776090412.37443,3.7379894,1.0994726
776090422.37443,5.2592397,1.1663738
776090432.37443,2.4656196,1.0634162
776090442.37443,3.9707808,1.099799
776090452.37443,4.204023,1.1001457
776090462.37443,4.3208137,1.1003267
776090472.37443,3.0423033,1.0640135
776090482.37443,4.204023,1.1001457
776090492.37443,4.437718,1.165007
776090502.37443,3.9707808,1.099799
776090512.37443,3.2737525,1.0988803
776090522.37443,4.5547357,1.1651876
776090532.37443,3.6217623,1.099317
776090542.37443,3.5056472,1.0991664
776090552.37443,4.204023,1.1001457
776090562.37443,3.389644,1.0990208
776090572.37443,2.4656196,1.0634162
776090582.37443,1.2065568,1.0260881
776090592.37443,2.2357173,1.063213
776090602.37443,3.0423033,1.0640135
776090612.37443,2.5807354,1.0635256
776090622.37443,4.3208137,1.1003267
776090632.37443,3.8543289,1.0996332
776090642.37443,3.7379894,1.0994726
776090652.37443,2.8112981,1.0637592
776090662.37443,1.6628752,1.0263433
776090672.37443,3.1579723,1.0641483
776090682.37443,2.8112981,1.0637592
776090692.37443,3.1579723,1.0641483
776090702.37443,2.5807354,1.0635256
776090712.37443,5.6130433,1.1972679
776090722.37443,3.2737525,1.0988803
776090732.37443,3.9707808,1.099799
776090742.37443,2.0062532,1.0265888
776090752.37443,3.5056472,1.0991664
776090762.37443,4.437718,1.165007
776090772.37443,2.8112981,1.0637592
776090782.37443,2.6959617,1.0636399
776090792.37443,3.6217623,1.099317
776090802.37443,3.389644,1.0990208
776090812.37443,3.8543289,1.0996332
776090822.37443,2.9267454,1.0638838
776090832.37443,3.0423033,1.0640135
776090842.37443,2.8112981,1.0637592
776090852.37443,3.5056472,1.0991664
776090862.37443,3.2737525,1.0988803
776090872.37443,4.7891126,1.1655635
776090882.37443,4.204023,1.1001457
776090892.37443,1.8916849,1.0265018
776090902.37443,3.1579723,1.0641483
776090912.37443,2.6959617,1.0636399
776090922.37443,3.389644,1.0990208
776090932.37443,4.5547357,1.1651876
776090942.37443,3.1579723,1.0641483
776090952.37443,2.5807354,1.0635256
776090962.37443,2.4656196,1.0634162
776090972.37443,3.1579723,1.0641483
776090982.37443,3.0423033,1.0640135
776090992.37443,1.2065568,1.0260881
776091002.37443,2.2357173,1.063213
776091012.37443,3.0423033,1.0640135
776091022.37443,2.9267454,1.0638838
776091032.37443,3.9707808,1.099799
776091042.37443,2.3506136,1.063312
776091052.37443,5.494993,1.1668085
776091062.37443,3.389644,1.0990208
776091072.37443,3.6217623,1.099317
776091082.37443,2.6959617,1.0636399
776091092.37443,4.3208137,1.1003267
776091102.37443,2.5807354,1.0635256
776091112.37443,3.8543289,1.0996332
776091122.37443,2.1209304,1.0631189
776091132.37443,4.204023,1.1001457
776091142.37443,3.9707808,1.099799
776091152.37443,2.8112981,1.0637592
776091162.37443,1.4344996,1.0262054
776091172.37443,1.5486332,1.0262718
776091182.37443,2.2357173,1.063213
776091192.37443,3.2737525,1.0988803
776091202.37443,3.7379894,1.0994726
776091212.37443,2.2357173,1.063213
776091222.37443,3.2737525,1.0988803
776091232.37443,2.5807354,1.0635256
776091242.37443,3.5056472,1.0991664
776091252.37443,2.2357173,1.063213
776091262.37443,3.389644,1.0990208
776091272.37443,5.377059,1.1665887
776091282.37443,2.6959617,1.0636399
776091292.37443,3.389644,1.0990208
776091302.37443,3.7379894,1.0994726
776091312.37443,4.5547357,1.1651876
776091322.37443,3.2737525,1.0988803
776091332.37443,3.5056472,1.0991664
776091342.37443,1.6628752,1.0263433
776091352.37443,3.8543289,1.0996332
776091362.37443,2.5807354,1.0635256
776091372.37443,3.1579723,1.0641483
776091382.37443,4.204023,1.1001457
776091392.37443,3.7379894,1.0994726
776091402.37443,2.4656196,1.0634162
776091412.37443,1.8916849,1.0265018
776091422.37443,3.2737525,1.0988803
776091432.37443,3.6217623,1.099317
776091442.37443,3.1579723,1.0641483
776091452.37443,4.5547357,1.1651876
776091462.37443,4.204023,1.1001457
776091472.37443,2.2357173,1.063213
776091482.37443,1.8916849,1.0265018
776091492.37443,2.3506136,1.063312
776091502.37443,2.0062532,1.0265888
776091512.37443,2.6959617,1.0636399
776091522.37443,3.0423033,1.0640135
776091532.37443,3.1579723,1.0641483
776091542.37443,3.7379894,1.0994726
776091552.37443,2.9267454,1.0638838
776091562.37443,3.6217623,1.099317
776091572.37443,3.6217623,1.099317
776091582.37443,2.8112981,1.0637592
776091592.37443,2.8112981,1.0637592
776091602.37443,2.9267454,1.0638838
776091612.37443,4.204023,1.1001457
776091622.37443,2.2357173,1.063213
776091632.37443,2.6959617,1.0636399
776091642.37443,3.0423033,1.0640135
776091652.37443,3.1579723,1.0641483
776091662.37443,2.5807354,1.0635256
776091672.37443,4.0873456,1.0999697
776091682.37443,3.9707808,1.099799
776091692.37443,2.9267454,1.0638838
776091702.37443,3.2737525,1.0988803
776091712.37443,2.3506136,1.063312
776091722.37443,1.6628752,1.0263433
776091732.37443,2.9267454,1.0638838
776091742.37443,3.5056472,1.0991664
776091752.37443,3.389644,1.0990208
776091762.37443,2.8112981,1.0637592
776091772.37443,4.906472,1.1657587
776091782.37443,2.9267454,1.0638838
776091792.37443,3.1579723,1.0641483
776091802.37443,3.8543289,1.0996332
776091812.37443,3.2737525,1.0988803
776091822.37443,2.5807354,1.0635256
776091832.37443,4.3208137,1.1003267
776091842.37443,4.0873456,1.0999697
776091852.37443,3.7379894,1.0994726
776091862.37443,2.5807354,1.0635256
776091872.37443,3.9707808,1.099799
776091882.37443,1.5486332,1.0262718
776091892.37443,4.204023,1.1001457
776091902.37443,4.204023,1.1001457
776091912.37443,2.1209304,1.0631189
776091922.37443,3.7379894,1.0994726
776091932.37443,3.5056472,1.0991664
776091942.37443,4.0873456,1.0999697
776091952.37443,3.1579723,1.0641483
776091962.37443,3.8543289,1.0996332
776091972.37443,1.5486332,1.0262718
776091982.37443,3.5056472,1.0991664
776091992.37443,2.6959617,1.0636399
776092002.37443,3.389644,1.0990208
776092012.37443,2.8112981,1.0637592
776092022.37443,3.7379894,1.0994726
776092032.37443,2.5807354,1.0635256
776092042.37443,3.1579723,1.0641483
776092052.37443,2.1209304,1.0631189
776092062.37443,3.1579723,1.0641483
776092072.37443,3.8543289,1.0996332
776092082.37443,3.5056472,1.0991664
776092092.37443,3.389644,1.0990208
776092102.37443,3.9707808,1.099799
776092112.37443,2.4656196,1.0634162
776092122.37443,2.886309,1.0638396
776092439.205484,4.0703735,1.1033788
776092449.205484,3.145463,1.0672796
776092459.205484,3.4915082,1.102585
776092469.205484,2.685545,1.0667769
776092479.205484,2.2273023,1.0663548
776092489.205484,3.6070685,1.1027337
776092499.205484,1.5430541,1.0291241
776092509.205484,3.8385077,1.1030463
776092519.205484,2.5708277,1.0666639
776092529.205484,3.2607057,1.1023023
776092539.205484,2.9152937,1.0670182
776092549.205484,2.456215,1.0665557
776092559.205484,2.113002,1.0662616
776092569.205484,3.722735,1.1028875
776092579.205484,3.6070685,1.1027337
776092589.205484,3.145463,1.0672796
776092599.205484,3.376054,1.1024412
776092609.205484,3.722735,1.1028875
776092619.205484,1.8847127,1.0293517
776092629.205484,4.1864667,1.1035525
776092639.205484,2.9152937,1.0670182
776092649.205484,4.768545,1.1695256
776092659.205484,3.0303257,1.0671463
776092669.205484,3.145463,1.0672796
776092679.205484,2.2273023,1.0663548
776092689.205484,1.5430541,1.0291241
776092699.205484,4.302667,1.1037312
776092709.205484,4.6519136,1.1693376
776092719.205484,2.9152937,1.0670182
776092729.205484,2.2273023,1.0663548
776092739.205484,4.768545,1.1695256
776092749.205484,4.0703735,1.1033788
776092759.205484,3.8385077,1.1030463
776092769.205484,3.4915082,1.102585
776092779.205484,3.2607057,1.1023023
776092789.205484,3.376054,1.1024412
776092799.205484,3.4915082,1.102585
776092809.205484,3.9543872,1.10321
776092819.205484,3.6070685,1.1027337
776092829.205484,3.0303257,1.0671463
776092839.205484,3.8385077,1.1030463
776092849.205484,3.2607057,1.1023023
776092859.205484,3.722735,1.1028875
776092869.205484,2.5708277,1.0666639
776092879.205484,3.4915082,1.102585
776092889.205484,2.3417065,1.0664527
776092899.205484,3.2607057,1.1023023
776092909.205484,3.376054,1.1024412
776092919.205484,3.0303257,1.0671463
